Customer ID,Product ID,Postal Code,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Order ID
TR-21325,OFF-PA-10002615,98103,2016-09-13,Standard Class,30.87,7,0.0,14.2002,CA-2016-110009
SH-20395,OFF-SU-10002573,10011,2017-08-10,Standard Class,70.12,4,0.0,21.036,CA-2017-168172
CB-12535,FUR-BO-10004015,93010,2015-05-19,Standard Class,509.9575,5,0.15,41.9965,CA-2015-100146
CB-12535,FUR-FU-10001979,93010,2015-05-19,Standard Class,122.91,3,0.0,34.4148,CA-2015-100146
CB-12535,FUR-CH-10003833,93010,2015-05-19,Standard Class,97.568,2,0.2,-6.098,CA-2015-100146
CB-12535,FUR-CH-10004495,93010,2015-05-19,Standard Class,722.352,3,0.2,81.2646,CA-2015-100146
ML-17410,OFF-LA-10001613,60653,2017-01-21,First Class,11.52,5,0.2,4.176,CA-2017-152079
JG-15310,FUR-FU-10003247,90032,2016-06-06,Standard Class,167.84,8,0.0,11.7488,CA-2016-129728
JS-15880,FUR-TA-10004442,43615,2014-04-12,Standard Class,172.11,1,0.4,-94.6605,CA-2014-121769
AG-10270,TEC-AC-10001314,10011,2014-07-24,First Class,99.98,2,0.0,7.9984,CA-2014-103058
MG-17890,TEC-PH-10001619,97224,2017-06-03,Standard Class,156.792,1,0.2,17.6391,CA-2017-121125
MG-17890,TEC-AC-10002323,97224,2017-06-03,Standard Class,35.36,2,0.2,-3.094,CA-2017-121125
MG-17890,FUR-FU-10000820,97224,2017-06-03,Standard Class,13.592,1,0.2,-0.3398,CA-2017-121125
SC-20770,FUR-CH-10004287,19134,2016-03-15,Second Class,386.68,2,0.3,-5.524,US-2016-114013
SC-20770,TEC-AC-10000474,19134,2016-03-15,Second Class,379.96,5,0.2,47.495,US-2016-114013
SC-20770,TEC-PH-10001494,19134,2016-03-15,Second Class,539.91,3,0.4,-116.9805,US-2016-114013
SC-20770,OFF-PA-10004996,19134,2016-03-15,Second Class,41.24,5,0.2,13.9185,US-2016-114013
SC-20770,OFF-BI-10004318,19134,2016-03-15,Second Class,51.897,1,0.7,-41.5176,US-2016-114013
SC-20770,OFF-ST-10002574,19134,2016-03-15,Second Class,552.56,5,0.2,-138.14,US-2016-114013
SC-20770,OFF-BI-10002353,19134,2016-03-15,Second Class,23.16,5,0.7,-15.44,US-2016-114013
SC-20770,OFF-ST-10003641,19134,2016-03-15,Second Class,126.08,2,0.2,-28.368,US-2016-114013
SC-20770,TEC-MA-10001148,19134,2016-03-15,Second Class,449.1,3,0.7,-643.71,US-2016-114013
BS-11755,OFF-AP-10000026,19143,2017-04-14,Standard Class,195.104,4,0.2,21.9492,CA-2017-135069
BS-11755,FUR-FU-10003878,19143,2017-04-14,Standard Class,36.672,3,0.2,6.4176,CA-2017-135069
LC-17140,FUR-CH-10001146,77070,2016-06-27,Second Class,85.246,2,0.3,-6.089,CA-2016-101693
LC-17140,FUR-FU-10003919,77070,2016-06-27,Second Class,32.712,2,0.6,-26.1696,CA-2016-101693
MH-17440,OFF-BI-10000605,39212,2014-03-21,Standard Class,11.43,3,0.0,5.3721,US-2014-164763
MH-17440,OFF-BI-10000309,39212,2014-03-21,Standard Class,30.44,2,0.0,14.9156,US-2014-164763
MH-17440,OFF-PA-10003349,39212,2014-03-21,Standard Class,12.96,2,0.0,6.3504,US-2014-164763
MH-17440,OFF-PA-10003063,39212,2014-03-21,Standard Class,16.0,4,0.0,7.68,US-2014-164763
MH-17440,OFF-AP-10003971,39212,2014-03-21,Standard Class,32.67,3,0.0,8.4942,US-2014-164763
RD-19720,OFF-FA-10004838,85023,2014-08-13,Standard Class,4.464,3,0.2,-0.9486,CA-2014-161249
RD-19720,OFF-BI-10001097,85023,2014-08-13,Standard Class,9.345,5,0.7,-6.5415,CA-2014-161249
BP-11095,OFF-BI-10000605,93030,2015-07-31,Standard Class,9.144,3,0.2,3.0861,CA-2015-148180
BP-11095,OFF-BI-10003314,93030,2015-07-31,Standard Class,23.136,6,0.2,8.3868,CA-2015-148180
BP-11095,OFF-AR-10002067,93030,2015-07-31,Standard Class,99.2,5,0.0,25.792,CA-2015-148180
BF-11020,OFF-BI-10001031,98105,2014-02-19,Standard Class,21.36,5,0.2,7.209,CA-2014-165568
CP-12085,FUR-FU-10003832,98042,2015-03-27,Second Class,46.9,5,0.0,13.132,CA-2015-145457
JL-15235,OFF-BI-10000138,90049,2017-09-06,Standard Class,18.72,5,0.2,6.552,US-2017-163657
JL-15235,FUR-TA-10004607,90049,2017-09-06,Standard Class,236.528,2,0.2,-2.9566,US-2017-163657
JG-15805,OFF-LA-10003148,92105,2015-11-18,First Class,18.9,3,0.0,8.694,CA-2015-120446
VP-21760,OFF-PA-10001804,78521,2014-12-11,First Class,10.688,2,0.2,3.7408,CA-2014-109932
VP-21760,OFF-ST-10000036,78521,2014-12-11,First Class,237.096,3,0.2,20.7459,CA-2014-109932
RD-19810,OFF-PA-10001166,60610,2017-02-07,Second Class,5.184,1,0.2,1.8144,CA-2017-127474
RD-19810,OFF-PA-10001033,60610,2017-02-07,Second Class,65.584,2,0.2,23.7742,CA-2017-127474
RD-19810,FUR-FU-10004597,60610,2017-02-07,Second Class,22.2,1,0.6,-26.085,CA-2017-127474
RD-19810,OFF-PA-10000418,60610,2017-02-07,Second Class,419.4,5,0.2,146.79,CA-2017-127474
MH-18025,FUR-FU-10004090,37918,2017-11-14,First Class,88.92,5,0.2,14.4495,CA-2017-115448
SJ-20125,OFF-AR-10000390,77036,2017-09-22,Second Class,9.912,3,0.2,3.2214,CA-2017-105669
SJ-20125,FUR-CH-10003774,77036,2017-09-22,Second Class,318.43,5,0.3,-77.333,CA-2017-105669
SJ-20125,OFF-BI-10002412,77036,2017-09-22,Second Class,5.8,5,0.8,-10.15,CA-2017-105669
SJ-20125,TEC-PH-10002415,77036,2017-09-22,Second Class,1415.76,6,0.2,88.485,CA-2017-105669
FM-14380,TEC-PH-10003505,60440,2017-07-01,Standard Class,148.48,2,0.2,16.704,CA-2017-134796
KH-16360,OFF-LA-10003663,60623,2016-08-04,Standard Class,9.248,4,0.2,3.1212,CA-2016-137743
KH-16360,OFF-ST-10001780,60623,2016-08-04,Standard Class,1036.624,2,0.2,51.8312,CA-2016-137743
LL-16840,TEC-PH-10002033,22980,2015-04-18,First Class,569.64,2,0.0,148.1064,CA-2015-137974
LL-16840,OFF-BI-10001036,22980,2015-04-18,First Class,9.14,1,0.0,4.57,CA-2015-137974
LL-16840,FUR-FU-10001468,22980,2015-04-18,First Class,1196.86,7,0.0,119.686,CA-2015-137974
LL-16840,FUR-BO-10001519,22980,2015-04-18,First Class,523.26,9,0.0,125.5824,CA-2015-137974
AR-10540,TEC-CO-10001943,90004,2015-04-14,Second Class,639.968,4,0.2,215.9892,US-2015-136987
AR-10540,OFF-PA-10003127,90004,2015-04-14,Second Class,52.76,2,0.0,24.2696,US-2015-136987
NP-18670,TEC-AC-10002076,98105,2015-03-01,Second Class,538.92,9,0.0,80.838,CA-2015-138485
LP-17095,OFF-AR-10003338,93277,2016-09-15,Standard Class,14.88,2,0.0,3.72,CA-2016-103709
LP-17095,OFF-PA-10004610,93277,2016-09-15,Standard Class,34.24,8,0.0,15.408,CA-2016-103709
LP-17095,OFF-ST-10001272,93277,2016-09-15,Standard Class,261.74,2,0.0,65.435,CA-2016-103709
AH-10690,OFF-AP-10001366,90008,2016-05-23,Standard Class,87.84,8,0.0,23.7168,CA-2016-138282
TB-21190,FUR-FU-10001424,90045,2017-11-15,Second Class,34.92,4,0.0,11.8728,CA-2017-148985
AA-10315,OFF-PA-10000349,10011,2014-09-20,Standard Class,14.94,3,0.0,7.0218,CA-2014-138100
AA-10315,FUR-FU-10002456,10011,2014-09-20,Standard Class,14.56,2,0.0,6.2608,CA-2014-138100
AC-10615,OFF-BI-10002609,19143,2015-09-20,Standard Class,3.576,4,0.7,-2.8608,CA-2015-100734
AC-10615,OFF-ST-10001522,19143,2015-09-20,Standard Class,147.184,2,0.2,-29.4368,CA-2015-100734
EM-14140,TEC-CO-10000971,84043,2016-07-03,First Class,1499.95,5,0.0,449.985,CA-2016-139997
QJ-19255,OFF-AR-10000034,60653,2016-04-15,Standard Class,13.568,4,0.2,3.2224,CA-2016-109652
ME-17320,FUR-CH-10004063,42420,2014-01-10,Standard Class,2573.82,9,0.0,746.4078,CA-2014-167199
ME-17320,OFF-BI-10004632,42420,2014-01-10,Standard Class,609.98,2,0.0,274.491,CA-2014-167199
ME-17320,OFF-AR-10001662,42420,2014-01-10,Standard Class,5.48,2,0.0,1.4796,CA-2014-167199
ME-17320,TEC-PH-10004977,42420,2014-01-10,Standard Class,391.98,2,0.0,113.6742,CA-2014-167199
ME-17320,TEC-PH-10004539,42420,2014-01-10,Standard Class,755.96,4,0.0,204.1092,CA-2014-167199
ME-17320,OFF-FA-10001883,42420,2014-01-10,Standard Class,31.12,4,0.0,0.3112,CA-2014-167199
ME-17320,OFF-PA-10000955,42420,2014-01-10,Standard Class,6.54,1,0.0,3.0084,CA-2014-167199
LB-16795,OFF-EN-10002500,92646,2016-09-03,Second Class,12.78,1,0.0,5.751,CA-2016-124583
JP-16135,OFF-BI-10004654,10011,2014-09-30,Standard Class,18.464,4,0.2,6.924,CA-2014-113964
EB-13705,FUR-CH-10003774,19140,2014-12-17,Second Class,445.802,7,0.3,-108.2662,CA-2014-129938
CS-12400,OFF-AR-10004707,58103,2018-01-02,Standard Class,2.48,1,0.0,0.868,CA-2017-135111
CS-12400,OFF-BI-10004040,58103,2018-01-02,Standard Class,25.9,5,0.0,12.691,CA-2017-135111
PM-19135,OFF-PA-10001184,3820,2015-12-24,Second Class,29.9,5,0.0,14.651,US-2015-134558
PM-19135,TEC-AC-10004145,3820,2015-12-24,Second Class,2249.91,9,0.0,517.4793,US-2015-134558
PM-19135,FUR-TA-10003473,3820,2015-12-24,Second Class,1053.164,4,0.3,-105.3164,US-2015-134558
AA-10645,OFF-PA-10003172,92105,2017-11-09,Standard Class,12.96,2,0.0,6.2208,CA-2017-157196
FA-14230,FUR-FU-10003799,90032,2015-09-16,Standard Class,106.68,6,0.0,33.0708,CA-2015-108672
CM-12190,TEC-PH-10002583,13501,2017-11-16,Same Day,119.94,6,0.0,5.997,US-2017-118598
CC-12475,OFF-PA-10004239,77070,2017-09-16,Standard Class,10.272,3,0.2,3.21,US-2017-160836
CC-12475,FUR-TA-10002855,77070,2017-09-16,Standard Class,512.19,5,0.3,-65.853,US-2017-160836
CC-12475,OFF-AP-10001626,77070,2017-09-16,Standard Class,1.556,2,0.8,-4.2012,US-2017-160836
TC-21295,OFF-BI-10004022,92683,2017-07-18,Standard Class,4.448,2,0.2,1.4456,CA-2017-121048
TC-21295,FUR-FU-10003601,92683,2017-07-18,Standard Class,276.69,3,0.0,49.8042,CA-2017-121048
TC-21295,OFF-FA-10000490,92683,2017-07-18,Standard Class,4.96,4,0.0,2.3312,CA-2017-121048
TC-21295,OFF-AR-10004042,92683,2017-07-18,Standard Class,71.92,4,0.0,20.8568,CA-2017-121048
TC-21295,FUR-FU-10002960,92683,2017-07-18,Standard Class,18.84,3,0.0,7.9128,CA-2017-121048
TC-21295,TEC-AC-10000991,92683,2017-07-18,Standard Class,140.97,3,0.0,19.7358,CA-2017-121048
TC-21295,TEC-PH-10004977,92683,2017-07-18,Standard Class,470.376,3,0.2,52.9173,CA-2017-121048
TB-21400,OFF-AR-10000817,90036,2017-03-30,Same Day,6.08,2,0.0,2.0672,US-2017-120147
TB-21400,TEC-PH-10002447,90036,2017-03-30,Same Day,164.792,1,0.2,18.5391,US-2017-120147
JK-15325,OFF-EN-10003134,8401,2016-02-04,Second Class,23.36,2,0.0,11.68,CA-2016-158043
BW-11200,OFF-BI-10000309,60076,2017-06-13,Standard Class,12.176,4,0.8,-18.8728,US-2017-106579
SH-20395,TEC-PH-10001615,94122,2014-11-06,Standard Class,46.384,2,0.2,5.2182,CA-2014-115889
SH-20395,OFF-ST-10003208,94122,2014-11-06,Standard Class,362.92,2,0.0,105.2468,CA-2014-115889
JL-15835,OFF-PA-10000605,43229,2017-07-18,Standard Class,9.248,2,0.2,3.3524,US-2017-161935
JL-15835,TEC-PH-10000560,43229,2017-07-18,Standard Class,1889.946,9,0.4,-377.9892,US-2017-161935
JL-15835,OFF-ST-10003455,43229,2017-07-18,Standard Class,62.04,5,0.2,4.653,US-2017-161935
JL-15835,FUR-FU-10002937,43229,2017-07-18,Standard Class,396.92,5,0.2,148.845,US-2017-161935
JL-15835,OFF-ST-10001837,43229,2017-07-18,Standard Class,239.456,7,0.2,17.9592,US-2017-161935
JL-15835,OFF-AR-10004757,43229,2017-07-18,Standard Class,13.12,5,0.2,2.132,US-2017-161935
JL-15835,OFF-BI-10004236,40475,2017-12-12,Second Class,29.36,2,0.0,13.5056,US-2017-167920
JL-15835,OFF-AP-10000159,40475,2017-12-12,Second Class,214.9,5,0.0,62.321,US-2017-167920
JL-15835,OFF-BI-10003274,40475,2017-12-12,Second Class,15.92,4,0.0,7.4824,US-2017-167920
JL-15835,TEC-AC-10001013,40475,2017-12-12,Second Class,146.45,5,0.0,48.3285,US-2017-167920
JL-15835,OFF-ST-10004963,40475,2017-12-12,Second Class,15.14,1,0.0,0.6056,US-2017-167920
JL-15835,OFF-LA-10004409,40475,2017-12-12,Second Class,5.76,2,0.0,2.6496,US-2017-167920
JL-15835,TEC-CO-10001046,40475,2017-12-12,Second Class,1399.98,2,0.0,629.991,US-2017-167920
MD-17350,OFF-BI-10002824,43130,2016-09-11,Standard Class,8.952,2,0.7,-7.46,CA-2016-162383
MD-17350,OFF-BI-10001757,43130,2016-09-11,Standard Class,8.856,6,0.7,-6.4944,CA-2016-162383
MD-17350,FUR-CH-10004477,43130,2016-09-11,Standard Class,85.246,2,0.3,-1.2178,CA-2016-162383
CL-12565,OFF-EN-10003072,97030,2014-09-16,Standard Class,21.728,7,0.2,7.6048,CA-2014-125731
CL-12565,FUR-CH-10003973,97030,2014-09-16,Standard Class,1487.04,5,0.2,148.704,CA-2014-125731
RA-19885,OFF-EN-10001028,94109,2017-09-26,Same Day,71.88,6,0.0,33.0648,US-2017-106145
RA-19885,FUR-FU-10003829,94109,2017-09-26,Same Day,9.24,3,0.0,2.9568,US-2017-106145
RA-19885,OFF-PA-10002245,94109,2017-09-26,Same Day,35.88,6,0.0,16.146,US-2017-106145
RA-19885,OFF-BI-10002215,94109,2017-09-26,Same Day,17.04,3,0.2,5.538,US-2017-106145
RA-19885,OFF-BI-10003925,94109,2017-09-26,Same Day,931.176,3,0.2,314.2719,US-2017-106145
LC-16885,FUR-FU-10002298,80501,2016-06-19,First Class,266.352,3,0.2,-13.3176,CA-2016-107146
LC-16885,FUR-CH-10004853,80501,2016-06-19,First Class,483.136,4,0.2,54.3528,CA-2016-107146
SW-20245,FUR-CH-10002880,27834,2017-03-01,Standard Class,196.784,2,0.2,-22.1382,US-2017-134642
SW-20245,FUR-BO-10004709,27834,2017-03-01,Standard Class,231.92,5,0.2,5.798,US-2017-134642
HG-14965,OFF-SU-10004231,90004,2017-04-07,Standard Class,29.7,3,0.0,8.019,US-2017-160143
MV-17485,FUR-FU-10000820,77041,2017-12-08,Standard Class,13.592,2,0.6,-14.2716,CA-2017-103415
GT-14710,OFF-PA-10001736,94109,2016-02-22,Second Class,70.88,2,0.0,33.3136,CA-2016-106460
BS-11380,OFF-ST-10003306,80219,2017-12-06,Standard Class,114.288,1,0.2,12.8574,US-2017-112347
BS-11380,OFF-BI-10003707,80219,2017-12-06,Standard Class,36.624,8,0.7,-24.416,US-2017-112347
BS-11380,FUR-BO-10003546,80219,2017-12-06,Standard Class,242.352,8,0.7,-363.528,US-2017-112347
BS-11380,TEC-PH-10000213,80219,2017-12-06,Standard Class,49.616,2,0.2,4.9616,US-2017-112347
BS-11380,FUR-FU-10001488,80219,2017-12-06,Standard Class,508.704,6,0.2,0.0,US-2017-112347
BS-11380,TEC-PH-10004833,80219,2017-12-06,Standard Class,57.36,6,0.2,-14.34,US-2017-112347
BS-11380,FUR-CH-10002335,80219,2017-12-06,Standard Class,906.68,5,0.2,68.001,US-2017-112347
CM-12715,TEC-PH-10001128,77340,2014-10-15,Standard Class,719.952,6,0.2,71.9952,CA-2014-103492
CM-12715,TEC-PH-10004667,77340,2014-10-15,Standard Class,755.944,7,0.2,66.1451,CA-2014-103492
CM-12715,OFF-BI-10004817,77340,2014-10-15,Standard Class,11.98,5,0.8,-19.168,CA-2014-103492
CM-12715,OFF-BI-10004140,77340,2014-10-15,Standard Class,0.898,1,0.8,-1.5715,CA-2014-103492
EM-13825,FUR-FU-10004671,77036,2016-09-07,First Class,21.204,3,0.6,-11.6622,CA-2016-136595
KH-16330,OFF-EN-10002592,10024,2014-11-25,Standard Class,34.74,3,0.0,17.37,CA-2014-140396
KH-16330,TEC-PH-10004447,10024,2014-11-25,Standard Class,833.94,6,0.0,216.8244,CA-2014-140396
KH-16330,OFF-BI-10003669,10024,2014-11-25,Standard Class,12.96,3,0.2,4.536,CA-2014-140396
KH-16330,OFF-PA-10000223,10024,2014-11-25,Standard Class,25.92,4,0.0,12.4416,CA-2014-140396
AF-10885,FUR-BO-10004467,19134,2014-05-14,Second Class,349.965,7,0.5,-216.9783,CA-2014-114181
AF-10885,OFF-AR-10000716,19134,2014-05-14,Second Class,22.32,5,0.2,5.301,CA-2014-114181
JR-16210,OFF-PA-10003641,47201,2017-12-02,Standard Class,158.28,6,0.0,72.8088,CA-2017-159506
JR-16210,OFF-BI-10004519,47201,2017-12-02,Standard Class,497.94,3,0.0,224.073,CA-2017-159506
DL-12925,OFF-AP-10002518,11561,2014-11-05,Standard Class,533.94,3,0.0,154.8426,US-2014-137155
DL-12925,OFF-PA-10000806,11561,2014-11-05,Standard Class,167.94,3,0.0,82.2906,US-2014-137155
DL-12925,FUR-FU-10003142,11561,2014-11-05,Standard Class,31.68,6,0.0,9.8208,US-2014-137155
BD-11605,FUR-CH-10000454,17602,2017-01-01,First Class,170.786,1,0.3,0.0,CA-2016-105746
RB-19570,FUR-BO-10003894,60610,2016-09-07,Standard Class,198.744,4,0.3,0.0,US-2016-104815
RB-19795,TEC-AC-10001714,80219,2017-10-07,First Class,63.824,2,0.2,13.5626,CA-2017-157672
TB-21250,FUR-CH-10001190,98103,2016-02-01,Second Class,435.168,4,0.2,-59.8356,US-2016-166660
TB-21250,FUR-BO-10000468,98103,2016-02-01,Second Class,48.58,1,0.0,7.7728,US-2016-166660
KN-16390,TEC-AC-10001998,77070,2017-04-23,First Class,47.976,3,0.2,8.3958,CA-2017-140802
KN-16390,OFF-PA-10001534,77070,2017-04-23,First Class,20.736,4,0.2,7.2576,CA-2017-140802
RL-19615,OFF-AR-10003045,90045,2014-12-10,Standard Class,26.46,9,0.0,11.907,CA-2014-133830
RL-19615,OFF-PA-10001363,90045,2014-12-10,Standard Class,49.12,4,0.0,23.0864,CA-2014-133830
RL-19615,OFF-FA-10002280,90045,2014-12-10,Standard Class,15.0,3,0.0,7.2,CA-2014-133830
FH-14275,OFF-ST-10003479,23602,2014-10-26,Standard Class,194.7,5,0.0,9.735,CA-2014-100916
FH-14275,FUR-TA-10004607,23602,2014-10-26,Standard Class,591.32,4,0.0,112.3508,CA-2014-100916
FH-14275,OFF-AR-10001022,23602,2014-10-26,Standard Class,2.84,1,0.0,0.8804,CA-2014-100916
YS-21880,OFF-ST-10004186,90036,2015-12-12,Standard Class,221.96,2,0.0,4.4392,CA-2015-129532
YS-21880,TEC-AC-10000865,90036,2015-12-12,Standard Class,236.0,4,0.0,40.12,CA-2015-129532
SW-20755,TEC-AC-10000023,98115,2014-11-07,Second Class,41.94,2,0.0,15.0984,CA-2014-134726
SW-20755,TEC-PH-10001750,98115,2014-11-07,Second Class,52.792,1,0.2,4.6193,CA-2014-134726
PN-18775,FUR-CH-10004997,68104,2016-12-21,First Class,563.94,3,0.0,112.788,CA-2016-138597
AT-10735,OFF-AP-10000275,7960,2015-11-27,Second Class,2625.12,8,0.0,735.0336,CA-2015-123113
AT-10735,OFF-AR-10004999,7960,2015-11-27,Second Class,17.94,3,0.0,4.485,CA-2015-123113
EJ-13720,OFF-ST-10003816,19143,2015-08-16,First Class,422.856,3,0.2,15.8571,CA-2015-169656
DM-13345,FUR-CH-10003968,10024,2015-04-21,Standard Class,127.764,2,0.1,2.8392,CA-2015-142734
KH-16690,TEC-PH-10000730,22153,2014-03-25,Standard Class,3499.93,7,0.0,909.9818,CA-2014-163223
KH-16690,OFF-LA-10004409,22153,2014-03-25,Standard Class,14.4,5,0.0,6.624,CA-2014-163223
KH-16690,OFF-PA-10000675,22153,2014-03-25,Standard Class,122.97,3,0.0,60.2553,CA-2014-163223
KH-16690,OFF-AR-10001573,22153,2014-03-25,Standard Class,9.32,4,0.0,2.7028,CA-2014-163223
KH-16690,OFF-BI-10001597,22153,2014-03-25,Standard Class,122.94,3,0.0,59.0112,CA-2014-163223
MB-18085,FUR-FU-10001196,95661,2017-11-22,Standard Class,17.31,3,0.0,5.193,CA-2017-122945
DK-12895,OFF-AR-10004602,61107,2015-09-29,Standard Class,128.744,7,0.2,12.8744,CA-2015-139738
DB-13210,FUR-FU-10000260,19134,2016-09-09,Standard Class,58.248,9,0.2,11.6496,CA-2016-158778
DB-13210,FUR-CH-10001146,19134,2016-09-09,Standard Class,71.246,2,0.3,-19.3382,CA-2016-158778
DB-13210,OFF-AR-10000896,19134,2016-09-09,Standard Class,7.872,3,0.2,0.5904,CA-2016-158778
DB-13210,FUR-CH-10000309,19134,2016-09-09,Standard Class,887.271,3,0.3,-63.3765,CA-2016-158778
CV-12295,OFF-BI-10001989,48234,2017-04-24,Standard Class,146.86,7,0.0,70.4928,CA-2017-119655
CV-12295,OFF-BI-10001036,48234,2017-04-24,Standard Class,36.56,4,0.0,18.28,CA-2017-119655
GK-14620,TEC-PH-10002103,90004,2015-06-19,Standard Class,225.576,3,0.2,22.5576,CA-2015-164567
JA-15970,OFF-AR-10001473,97477,2014-09-22,Standard Class,5.248,2,0.2,0.4592,CA-2014-131947
JA-15970,OFF-AR-10000411,97477,2014-09-22,Standard Class,38.256,3,0.2,4.782,CA-2014-131947
JA-15970,OFF-PA-10000246,97477,2014-09-22,Standard Class,40.24,5,0.2,13.078,CA-2014-131947
JA-15970,TEC-MA-10004086,97477,2014-09-22,Standard Class,29.925,5,0.7,-21.945,CA-2014-131947
JA-15970,OFF-PA-10003039,97477,2014-09-22,Standard Class,148.704,6,0.2,46.47,CA-2014-131947
JA-15970,TEC-AC-10004633,97477,2014-09-22,Standard Class,55.92,10,0.2,16.776,CA-2014-131947
TH-21115,OFF-PA-10000289,2908,2016-07-12,Standard Class,12.96,2,0.0,6.2208,CA-2016-152520
BS-11665,FUR-FU-10003247,60623,2016-05-31,Standard Class,25.176,3,0.6,-33.3582,CA-2016-101791
BS-11665,FUR-FU-10002191,60623,2016-05-31,Standard Class,5.584,2,0.6,-1.6752,CA-2016-101791
BS-11665,OFF-ST-10001496,60623,2016-05-31,Standard Class,1297.368,9,0.2,97.3026,CA-2016-101791
NS-18505,OFF-ST-10000585,75220,2017-12-27,First Class,264.32,2,0.2,19.824,CA-2017-121195
MK-18160,OFF-PA-10001166,94122,2017-05-07,Standard Class,25.92,4,0.0,12.4416,CA-2017-163209
MK-18160,OFF-AR-10003651,94122,2017-05-07,Standard Class,22.96,7,0.0,6.6584,CA-2017-163209
SA-20830,OFF-PA-10001800,92553,2014-02-24,First Class,19.44,3,0.0,9.3312,CA-2014-133354
BH-11710,OFF-PA-10000791,67846,2015-02-11,First Class,9.54,2,0.0,4.293,US-2015-130491
BH-11710,OFF-FA-10000134,67846,2015-02-11,First Class,5.81,1,0.0,1.8011,US-2015-130491
BH-11710,OFF-AR-10001149,67846,2015-02-11,First Class,5.76,2,0.0,1.728,US-2015-130491
SC-20380,FUR-FU-10000010,10035,2015-08-28,Second Class,14.91,3,0.0,4.6221,CA-2015-113740
RF-19345,OFF-BI-10000201,32839,2014-12-04,Standard Class,6.642,9,0.7,-4.428,CA-2014-148425
CM-12235,OFF-PA-10001776,13601,2016-12-16,Standard Class,18.54,2,0.0,8.7138,CA-2016-144309
CM-12235,OFF-BI-10003656,13601,2016-12-16,Standard Class,679.96,5,0.2,220.987,CA-2016-144309
JM-15655,FUR-TA-10001539,90032,2017-10-29,First Class,189.576,1,0.2,9.4788,CA-2017-151225
JM-15655,TEC-PH-10004100,90032,2017-10-29,First Class,71.96,5,0.2,7.196,CA-2017-151225
RB-19435,TEC-PH-10001580,90004,2014-11-29,Standard Class,539.92,5,0.2,47.243,US-2014-144078
RB-19435,FUR-CH-10002335,90004,2014-11-29,Standard Class,725.344,4,0.2,54.4008,US-2014-144078
RB-19435,OFF-AR-10004707,90004,2014-11-29,Standard Class,7.44,3,0.0,2.604,US-2014-144078
SS-20515,OFF-AP-10000576,19711,2014-07-20,Standard Class,39.48,1,0.0,11.0544,CA-2014-124464
NM-18445,OFF-AP-10001394,48234,2015-05-27,Second Class,850.5,5,0.1,245.7,CA-2015-136805
NM-18445,FUR-FU-10003724,48234,2015-05-27,Second Class,75.33,9,0.0,19.5858,CA-2015-136805
EM-14095,OFF-AP-10002867,85023,2015-11-23,Second Class,325.632,6,0.2,28.4928,US-2015-159499
EM-14095,TEC-AC-10002718,85023,2015-11-23,Second Class,23.344,2,0.2,-1.459,US-2015-159499
EM-14095,OFF-LA-10003121,85023,2015-11-23,Second Class,16.52,5,0.2,5.369,US-2015-159499
MP-17470,OFF-EN-10002230,78521,2014-04-01,First Class,335.72,5,0.2,113.3055,CA-2014-162089
MP-17470,TEC-PH-10001819,78521,2014-04-01,First Class,251.944,7,0.2,88.1804,CA-2014-162089
MP-17470,FUR-CH-10002304,78521,2014-04-01,First Class,127.302,7,0.3,-9.093,CA-2014-162089
KH-16360,FUR-CH-10002602,40214,2018-01-01,Second Class,1207.84,8,0.0,314.0384,US-2017-158526
KH-16360,OFF-BI-10002414,40214,2018-01-01,Second Class,12.53,1,0.0,5.8891,US-2017-158526
KH-16360,OFF-AR-10003696,40214,2018-01-01,Second Class,34.58,1,0.0,10.0282,US-2017-158526
KH-16360,FUR-CH-10004495,40214,2018-01-01,Second Class,300.98,1,0.0,87.2842,US-2017-158526
KH-16360,FUR-CH-10001270,40214,2018-01-01,Second Class,258.75,3,0.0,77.625,US-2017-158526
DB-13555,OFF-AR-10001615,19711,2017-03-08,Standard Class,59.52,3,0.0,15.4752,CA-2017-104885
DB-13555,OFF-EN-10003286,19711,2017-03-08,Standard Class,57.96,7,0.0,27.2412,CA-2017-104885
DB-13555,FUR-BO-10003660,19711,2017-03-08,Standard Class,441.96,2,0.0,101.6508,CA-2017-104885
DB-13555,OFF-PA-10002764,19711,2017-03-08,Standard Class,68.04,6,0.0,33.3396,CA-2017-104885
LB-16795,TEC-MA-10001695,81001,2016-10-07,First Class,703.71,6,0.7,-938.28,US-2016-157490
LB-16795,OFF-BI-10002824,81001,2016-10-07,First Class,17.904,4,0.7,-14.92,US-2016-157490
LB-16795,OFF-BI-10002571,81001,2016-10-07,First Class,11.976,4,0.7,-9.1816,US-2016-157490
LB-16795,TEC-AC-10001553,81001,2016-10-07,First Class,67.96,5,0.2,0.8495,US-2016-157490
CA-11965,FUR-CH-10003973,90036,2015-04-11,Standard Class,892.224,3,0.2,89.2224,CA-2015-161452
DL-12925,TEC-MA-10002073,27834,2014-09-13,Standard Class,1299.99,2,0.5,-571.9956,US-2014-115196
FC-14335,OFF-BI-10003529,94110,2016-03-16,First Class,4.544,2,0.2,1.6472,CA-2016-138968
FC-14335,FUR-CH-10000309,94110,2016-03-16,First Class,1352.032,4,0.2,84.502,CA-2016-138968
